url_cidade,codigo_cidade,cidade,uf
http://www.cptec.inpe.br/cidades/tempo/2075,2075,FREI MARTINHO,PB
http://www.cptec.inpe.br/cidades/tempo/2800,2800,JOÃO RAMALHO,SP
http://www.cptec.inpe.br/cidades/tempo/5544,5544,UNIÃO PAULISTA,SP
http://www.cptec.inpe.br/cidades/tempo/1436,1436,CEDRO,CE
http://www.cptec.inpe.br/cidades/tempo/5685,5685,VISCONDE DO RIO BRANCO,MG
http://www.cptec.inpe.br/cidades/tempo/1955,1955,FAINA,GO
http://www.cptec.inpe.br/cidades/tempo/4098,4098,PONTE ALTA,SC
http://www.cptec.inpe.br/cidades/tempo/781,781,BARREIRAS,BA
http://www.cptec.inpe.br/cidades/tempo/4750,4750,SÃO BENEDITO,CE
http://www.cptec.inpe.br/cidades/tempo/1187,1187,CAMPO ALEGRE,SC
http://www.cptec.inpe.br/cidades/tempo/4310,4310,RESPLENDOR,MG
http://www.cptec.inpe.br/cidades/tempo/4071,4071,POÇO DAS ANTAS,RS
http://www.cptec.inpe.br/cidades/tempo/547,547,ARAÇOIABA,PE
http://www.cptec.inpe.br/cidades/tempo/926,926,BOM JESUS DOS PERDÕES,SP
http://www.cptec.inpe.br/cidades/tempo/5667,5667,VILA LÂNGARO,RS
http://www.cptec.inpe.br/cidades/tempo/5192,5192,SERTANÓPOLIS,PR
http://www.cptec.inpe.br/cidades/tempo/4706,4706,SANTO ANTÔNIO,RN
http://www.cptec.inpe.br/cidades/tempo/1736,1736,CURRALINHO,PA
http://www.cptec.inpe.br/cidades/tempo/2970,2970,LICÍNIO DE ALMEIDA,BA
http://www.cptec.inpe.br/cidades/tempo/4572,4572,SANTA HELENA DE MINAS,MG
http://www.cptec.inpe.br/cidades/tempo/265,265,ACARÁ,PA
http://www.cptec.inpe.br/cidades/tempo/1385,1385,CASCALHO RICO,MG
http://www.cptec.inpe.br/cidades/tempo/1079,1079,CACHOEIRA DOS ÍNDIOS,PB
http://www.cptec.inpe.br/cidades/tempo/2609,2609,ITAQUI,RS
http://www.cptec.inpe.br/cidades/tempo/1414,1414,CATIGUÁ,SP
http://www.cptec.inpe.br/cidades/tempo/2623,2623,ITATINGA,SP
http://www.cptec.inpe.br/cidades/tempo/715,715,BAMBUÍ,MG
http://www.cptec.inpe.br/cidades/tempo/794,794,BARROQUINHA,CE
http://www.cptec.inpe.br/cidades/tempo/2292,2292,IBARAMA,RS
http://www.cptec.inpe.br/cidades/tempo/1161,1161,CAMBUÍ,MG
http://www.cptec.inpe.br/cidades/tempo/826,826,BELMIRO BRAGA,MG
http://www.cptec.inpe.br/cidades/tempo/5846,5846,ZORTÉA,SC
http://www.cptec.inpe.br/cidades/tempo/5170,5170,SERRA GRANDE,PB
http://www.cptec.inpe.br/cidades/tempo/5302,5302,TANGARÁ,RN
http://www.cptec.inpe.br/cidades/tempo/1591,1591,CONSELHEIRO PENA,MG
http://www.cptec.inpe.br/cidades/tempo/342,342,ALCÂNTARAS,CE
http://www.cptec.inpe.br/cidades/tempo/1175,1175,CAMPINA DO MONTE ALEGRE,SP
http://www.cptec.inpe.br/cidades/tempo/2312,2312,IBIPEBA,BA
http://www.cptec.inpe.br/cidades/tempo/426,426,ALVORADA DO SUL,PR
http://www.cptec.inpe.br/cidades/tempo/3995,3995,PINHEIRO,MA
http://www.cptec.inpe.br/cidades/tempo/5614,5614,VÁRZEA PAULISTA,SP
http://www.cptec.inpe.br/cidades/tempo/1446,1446,CENTRAL DO MARANHÃO,MA
http://www.cptec.inpe.br/cidades/tempo/2309,2309,IBICUÍ,BA
http://www.cptec.inpe.br/cidades/tempo/5332,5332,TAQUARITINGA,SP
http://www.cptec.inpe.br/cidades/tempo/3128,3128,MARAVILHA,AL
http://www.cptec.inpe.br/cidades/tempo/5707,5707,WALL FERRAZ,PI
http://www.cptec.inpe.br/cidades/tempo/821,821,BELÉM DE MARIA,PE
http://www.cptec.inpe.br/cidades/tempo/4746,4746,SANTO INÁCIO DO PIAUÍ,PI
http://www.cptec.inpe.br/cidades/tempo/4826,4826,SÃO GABRIEL,BA
http://www.cptec.inpe.br/cidades/tempo/5830,5830,PORTO RICO,PA
http://www.cptec.inpe.br/cidades/tempo/4285,4285,RAUL SOARES,MG
http://www.cptec.inpe.br/cidades/tempo/622,622,ARICANDUVA,MG
http://www.cptec.inpe.br/cidades/tempo/5676,5676,VILA VELHA,ES
http://www.cptec.inpe.br/cidades/tempo/5330,5330,TAQUARANA,AL
http://www.cptec.inpe.br/cidades/tempo/304,304,ÁGUA LIMPA,GO
http://www.cptec.inpe.br/cidades/tempo/1219,1219,CAMPOS DO JORDÃO,SP
http://www.cptec.inpe.br/cidades/tempo/667,667,AUGUSTO DE LIMA,MG
http://www.cptec.inpe.br/cidades/tempo/3631,3631,OLÍMPIA,SP
http://www.cptec.inpe.br/cidades/tempo/4688,4688,SANTANA DO SERIDÓ,RN
http://www.cptec.inpe.br/cidades/tempo/1411,1411,CATAS ALTAS,MG
http://www.cptec.inpe.br/cidades/tempo/1252,1252,CÂNDIDO SALES,BA
http://www.cptec.inpe.br/cidades/tempo/5666,5666,VILA FLORES,RS
http://www.cptec.inpe.br/cidades/tempo/1544,1544,COMBINADO,TO
http://www.cptec.inpe.br/cidades/tempo/5194,5194,SERTÃO SANTANA,RS
http://www.cptec.inpe.br/cidades/tempo/2509,2509,ITACURUBA,PE
http://www.cptec.inpe.br/cidades/tempo/1905,1905,ERVAL SECO,RS
http://www.cptec.inpe.br/cidades/tempo/1711,1711,CUBATI,PB
http://www.cptec.inpe.br/cidades/tempo/3169,3169,MARLIÉRIA,MG
http://www.cptec.inpe.br/cidades/tempo/3548,3548,NOVA OLINDA DO NORTE,AM
http://www.cptec.inpe.br/cidades/tempo/687,687,BABAÇULÂNDIA,TO
http://www.cptec.inpe.br/cidades/tempo/3117,3117,MARAGOGIPE,BA
http://www.cptec.inpe.br/cidades/tempo/1258,1258,CANGUÇU,RS
http://www.cptec.inpe.br/cidades/tempo/220,220,ARACAJU,SE
http://www.cptec.inpe.br/cidades/tempo/3218,3218,MATUPÁ,MT
http://www.cptec.inpe.br/cidades/tempo/3859,3859,PAULO JACINTO,AL
http://www.cptec.inpe.br/cidades/tempo/5082,5082,SÃO VENDELINO,RS
http://www.cptec.inpe.br/cidades/tempo/1467,1467,CHÃ PRETA,AL
http://www.cptec.inpe.br/cidades/tempo/5495,5495,TURMALINA,MG
http://www.cptec.inpe.br/cidades/tempo/5396,5396,TIMBAÚBA,PE
http://www.cptec.inpe.br/cidades/tempo/5627,5627,VERA CRUZ,SP
http://www.cptec.inpe.br/cidades/tempo/1791,1791,DIVINOLÂNDIA DE MINAS,MG
http://www.cptec.inpe.br/cidades/tempo/4302,4302,REMÍGIO,PB
http://www.cptec.inpe.br/cidades/tempo/5848,5848,ALTO PARAÍSO,PR
http://www.cptec.inpe.br/cidades/tempo/1654,1654,COSMORAMA,SP
http://www.cptec.inpe.br/cidades/tempo/1990,1990,FERNANDES TOURINHO,MG
http://www.cptec.inpe.br/cidades/tempo/1700,1700,CRUZEIRO,SP
http://www.cptec.inpe.br/cidades/tempo/1914,1914,ESPERANÇA NOVA,PR
http://www.cptec.inpe.br/cidades/tempo/3347,3347,MONTE MOR,SP
http://www.cptec.inpe.br/cidades/tempo/4163,4163,POTIM,SP
http://www.cptec.inpe.br/cidades/tempo/4698,4698,SANTO AMARO,BA
http://www.cptec.inpe.br/cidades/tempo/4957,4957,SÃO JOSÉ DO SABUGI,PB
http://www.cptec.inpe.br/cidades/tempo/3546,3546,NOVA OLINDA,TO
http://www.cptec.inpe.br/cidades/tempo/2600,2600,ITAPORANGA,SP
http://www.cptec.inpe.br/cidades/tempo/5453,5453,TRÊS RIOS,RJ
http://www.cptec.inpe.br/cidades/tempo/1938,1938,ESTRELA DO NORTE,GO
http://www.cptec.inpe.br/cidades/tempo/3653,3653,OROCÓ,PE
http://www.cptec.inpe.br/cidades/tempo/4774,4774,SÃO CARLOS,SP
http://www.cptec.inpe.br/cidades/tempo/3313,3313,MONDAÍ,SC
http://www.cptec.inpe.br/cidades/tempo/456,456,ANAHY,PR
http://www.cptec.inpe.br/cidades/tempo/4433,4433,RODEIRO,MG
http://www.cptec.inpe.br/cidades/tempo/5451,5451,TRÊS PONTAS,MG
http://www.cptec.inpe.br/cidades/tempo/1482,1482,CHARQUEADAS,RS
http://www.cptec.inpe.br/cidades/tempo/572,572,ARANTINA,MG
http://www.cptec.inpe.br/cidades/tempo/1257,1257,CANGUARETAMA,RN
http://www.cptec.inpe.br/cidades/tempo/1329,1329,CARAVELAS,BA
http://www.cptec.inpe.br/cidades/tempo/3009,3009,LUÍS GOMES,RN
http://www.cptec.inpe.br/cidades/tempo/665,665,AUGUSTINÓPOLIS,TO
http://www.cptec.inpe.br/cidades/tempo/4788,4788,SÃO DOMINGOS DO CAPIM,PA
http://www.cptec.inpe.br/cidades/tempo/2019,2019,FLORES DO PIAUÍ,PI
http://www.cptec.inpe.br/cidades/tempo/3103,3103,MAR DE ESPANHA,MG
http://www.cptec.inpe.br/cidades/tempo/3707,3707,PALESTINA,SP
http://www.cptec.inpe.br/cidades/tempo/1675,1675,CRISTAIS,MG
http://www.cptec.inpe.br/cidades/tempo/2513,2513,ITAGIBÁ,BA
http://www.cptec.inpe.br/cidades/tempo/1434,1434,CEDRAL,MA
http://www.cptec.inpe.br/cidades/tempo/1401,1401,CASTELO DO PIAUÍ,PI
http://www.cptec.inpe.br/cidades/tempo/2911,2911,LAGOA SECA,PB
http://www.cptec.inpe.br/cidades/tempo/2063,2063,FRANCISCO DUMONT,MG
http://www.cptec.inpe.br/cidades/tempo/2114,2114,GENERAL MAYNARD,SE
http://www.cptec.inpe.br/cidades/tempo/3083,3083,MANDAGUAÇU,PR
http://www.cptec.inpe.br/cidades/tempo/5665,5665,VILA FLOR,RN
http://www.cptec.inpe.br/cidades/tempo/2753,2753,JARINU,SP
http://www.cptec.inpe.br/cidades/tempo/226,226,CUIABÁ,MT
http://www.cptec.inpe.br/cidades/tempo/3148,3148,MARIANA,MG
http://www.cptec.inpe.br/cidades/tempo/4103,4103,PONTE NOVA,MG
http://www.cptec.inpe.br/cidades/tempo/436,436,AMARANTE,PI
http://www.cptec.inpe.br/cidades/tempo/587,587,ARARAS,SP
http://www.cptec.inpe.br/cidades/tempo/1961,1961,FARROUPILHA,RS
http://www.cptec.inpe.br/cidades/tempo/1807,1807,DOLCINÓPOLIS,SP
http://www.cptec.inpe.br/cidades/tempo/446,446,AMETISTA DO SUL,RS
http://www.cptec.inpe.br/cidades/tempo/4305,4305,RESENDE,RJ
http://www.cptec.inpe.br/cidades/tempo/647,647,ASCURRA,SC
http://www.cptec.inpe.br/cidades/tempo/4978,4978,SÃO LUÍS DO CURU,CE
http://www.cptec.inpe.br/cidades/tempo/1166,1166,CAMPANÁRIO,MG
http://www.cptec.inpe.br/cidades/tempo/2547,2547,ITAMARI,BA
http://www.cptec.inpe.br/cidades/tempo/5750,5750,CAPÃO BONITO DO SUL,RS
http://www.cptec.inpe.br/cidades/tempo/3663,3663,OURICURI,PE
http://www.cptec.inpe.br/cidades/tempo/272,272,ACRELÂNDIA,AC
http://www.cptec.inpe.br/cidades/tempo/4920,4920,SÃO JOSÉ DA VITÓRIA,BA
http://www.cptec.inpe.br/cidades/tempo/993,993,BREJÃO,PE
http://www.cptec.inpe.br/cidades/tempo/2346,2346,ICONHA,ES
http://www.cptec.inpe.br/cidades/tempo/2225,2225,GUARANI DAS MISSÕES,RS
http://www.cptec.inpe.br/cidades/tempo/2099,2099,GARIBALDI,RS
http://www.cptec.inpe.br/cidades/tempo/3825,3825,PASSO FUNDO,RS
http://www.cptec.inpe.br/cidades/tempo/836,836,BENEDITO LEITE,MA
http://www.cptec.inpe.br/cidades/tempo/4986,4986,SÃO MAMEDE,PB
http://www.cptec.inpe.br/cidades/tempo/4778,4778,SÃO CRISTOVÃO DO SUL,SC
http://www.cptec.inpe.br/cidades/tempo/5664,5664,VILA BOA,GO
http://www.cptec.inpe.br/cidades/tempo/1010,1010,BREU BRANCO,PA
http://www.cptec.inpe.br/cidades/tempo/1059,1059,CABO FRIO,RJ
http://www.cptec.inpe.br/cidades/tempo/442,442,AMERICANA,SP
http://www.cptec.inpe.br/cidades/tempo/3339,3339,MONTE CARLO,SC
http://www.cptec.inpe.br/cidades/tempo/4785,4785,SÃO DOMINGOS DE POMBAL,PB
http://www.cptec.inpe.br/cidades/tempo/1249,1249,CÂNDIDO MENDES,MA
http://www.cptec.inpe.br/cidades/tempo/5673,5673,VILA PROPÍCIO,GO
http://www.cptec.inpe.br/cidades/tempo/914,914,BOM JESUS DA PENHA,MG
http://www.cptec.inpe.br/cidades/tempo/2162,2162,GOVERNADOR NEWTON BELLO,MA
http://www.cptec.inpe.br/cidades/tempo/5639,5639,VERTENTE DO LÉRIO,PE
http://www.cptec.inpe.br/cidades/tempo/2427,2427,IPABA,MG
http://www.cptec.inpe.br/cidades/tempo/5494,5494,TURIÚBA,SP
http://www.cptec.inpe.br/cidades/tempo/2714,2714,JAMPRUCA,MG
http://www.cptec.inpe.br/cidades/tempo/5791,5791,MESQUITA,RJ
http://www.cptec.inpe.br/cidades/tempo/888,888,BOCA DO ACRE,AM
http://www.cptec.inpe.br/cidades/tempo/2401,2401,INDAIAL,SC
http://www.cptec.inpe.br/cidades/tempo/1479,1479,CHAPADINHA,MA
http://www.cptec.inpe.br/cidades/tempo/3459,3459,NINHEIRA,MG
http://www.cptec.inpe.br/cidades/tempo/3539,3539,NOVA MONTE VERDE,MT
http://www.cptec.inpe.br/cidades/tempo/5339,5339,TARAUACÁ,AC
http://www.cptec.inpe.br/cidades/tempo/2030,2030,FLÓRIDA PAULISTA,SP
http://www.cptec.inpe.br/cidades/tempo/3123,3123,MARAPOAMA,SP
http://www.cptec.inpe.br/cidades/tempo/2021,2021,FLORESTA,PR
http://www.cptec.inpe.br/cidades/tempo/4678,4678,SANTANA DO JACARÉ,MG
http://www.cptec.inpe.br/cidades/tempo/3480,3480,NOVA ALIANÇA DO IVAÍ,PR
http://www.cptec.inpe.br/cidades/tempo/2047,2047,FORTALEZA DO TABOCÃO,TO
http://www.cptec.inpe.br/cidades/tempo/5628,5628,VERA CRUZ,RS
http://www.cptec.inpe.br/cidades/tempo/5258,5258,SUCUPIRA DO RIACHÃO,MA
http://www.cptec.inpe.br/cidades/tempo/2003,2003,FIGUEIRÓPOLIS,TO
http://www.cptec.inpe.br/cidades/tempo/623,623,ARINOS,MG
http://www.cptec.inpe.br/cidades/tempo/4911,4911,SÃO JOSÉ DA BELA VISTA,SP
http://www.cptec.inpe.br/cidades/tempo/3943,3943,PETROLÂNDIA,SC
http://www.cptec.inpe.br/cidades/tempo/2725,2725,JAPARAÍBA,MG
http://www.cptec.inpe.br/cidades/tempo/3468,3468,NORMANDIA,RR
http://www.cptec.inpe.br/cidades/tempo/5554,5554,URUANA,GO
http://www.cptec.inpe.br/cidades/tempo/1324,1324,CARATINGA,MG
http://www.cptec.inpe.br/cidades/tempo/575,575,ARAPOEMA,TO
http://www.cptec.inpe.br/cidades/tempo/1810,1810,DOM BOSCO,MG
http://www.cptec.inpe.br/cidades/tempo/1600,1600,CORAÇÃO DE JESUS,MG
http://www.cptec.inpe.br/cidades/tempo/4125,4125,PORTO,PI
http://www.cptec.inpe.br/cidades/tempo/1929,1929,ESTÂNCIA VELHA,RS
http://www.cptec.inpe.br/cidades/tempo/4833,4833,SÃO GERALDO DO ARAGUAIA,PA
http://www.cptec.inpe.br/cidades/tempo/3381,3381,MORRO DO CHAPÉU DO PIAUÍ,PI
http://www.cptec.inpe.br/cidades/tempo/3172,3172,MARQUES DE SOUZA,RS
http://www.cptec.inpe.br/cidades/tempo/494,494,ANITA GARIBALDI,SC
http://www.cptec.inpe.br/cidades/tempo/1277,1277,CAPÃO ALTO,SC
http://www.cptec.inpe.br/cidades/tempo/1923,1923,ESPÍRITO SANTO DO PINHAL,SP
http://www.cptec.inpe.br/cidades/tempo/2719,2719,JANDAÍRA,BA
http://www.cptec.inpe.br/cidades/tempo/3180,3180,MARUMBI,PR
http://www.cptec.inpe.br/cidades/tempo/5682,5682,VIRGINÓPOLIS,MG
http://www.cptec.inpe.br/cidades/tempo/1865,1865,ELDORADO DOS CARAJÁS,PA
http://www.cptec.inpe.br/cidades/tempo/2899,2899,LAGOA DOS PATOS,MG
http://www.cptec.inpe.br/cidades/tempo/3150,3150,MARIANO MORO,RS
http://www.cptec.inpe.br/cidades/tempo/1974,1974,FEIJÓ,AC
http://www.cptec.inpe.br/cidades/tempo/2444,2444,IPIRANGA,PR
http://www.cptec.inpe.br/cidades/tempo/4657,4657,SANTA TEREZINHA DO PROGRESSO,SC
http://www.cptec.inpe.br/cidades/tempo/5793,5793,BARROCAS,BA
http://www.cptec.inpe.br/cidades/tempo/2727,2727,JAPARATUBA,SE
http://www.cptec.inpe.br/cidades/tempo/4337,4337,RIBAS DO RIO PARDO,MS
http://www.cptec.inpe.br/cidades/tempo/784,784,BARREIRINHAS,MA
http://www.cptec.inpe.br/cidades/tempo/3804,3804,PARISI,SP
http://www.cptec.inpe.br/cidades/tempo/1042,1042,BURITIS,RO
http://www.cptec.inpe.br/cidades/tempo/5343,5343,TARUMIRIM,MG
http://www.cptec.inpe.br/cidades/tempo/4330,4330,RIACHO DOS MACHADOS,MG
http://www.cptec.inpe.br/cidades/tempo/5712,5712,WENCESLAU GUIMARÃES,BA
http://www.cptec.inpe.br/cidades/tempo/1501,1501,CIDREIRA,RS
http://www.cptec.inpe.br/cidades/tempo/1786,1786,DIVINÉSIA,MG
http://www.cptec.inpe.br/cidades/tempo/5889,5889,BAILIQUE,AP
http://www.cptec.inpe.br/cidades/tempo/1134,1134,CALÇADO,PE
http://www.cptec.inpe.br/cidades/tempo/1677,1677,CRISTAL,RS
http://www.cptec.inpe.br/cidades/tempo/1674,1674,CRISSIUMAL,RS
http://www.cptec.inpe.br/cidades/tempo/5190,5190,SERTANEJA,PR
http://www.cptec.inpe.br/cidades/tempo/5145,5145,SENHORA DO PORTO,MG
http://www.cptec.inpe.br/cidades/tempo/1029,1029,BURI,SP
http://www.cptec.inpe.br/cidades/tempo/2762,2762,JATOBÁ DO PIAUÍ,PI
http://www.cptec.inpe.br/cidades/tempo/3501,3501,NOVA CANTU,PR
http://www.cptec.inpe.br/cidades/tempo/2409,2409,INDIARA,GO
http://www.cptec.inpe.br/cidades/tempo/1870,1870,ELÍSIO MEDRADO,BA
http://www.cptec.inpe.br/cidades/tempo/4274,4274,RAFAEL FERNANDES,RN
http://www.cptec.inpe.br/cidades/tempo/2627,2627,ITAÚ DE MINAS,MG
http://www.cptec.inpe.br/cidades/tempo/5441,5441,TRÊS CACHOEIRAS,RS
http://www.cptec.inpe.br/cidades/tempo/4182,4182,PRANCHITA,PR
http://www.cptec.inpe.br/cidades/tempo/1775,1775,DIAMANTINO,MT
http://www.cptec.inpe.br/cidades/tempo/4730,4730,SANTO ANTÔNIO DO PARAÍSO,PR
http://www.cptec.inpe.br/cidades/tempo/5897,5897,PRAIA DE LAGOINHA,CE
http://www.cptec.inpe.br/cidades/tempo/3640,3640,OLIVEIRA FORTES,MG
http://www.cptec.inpe.br/cidades/tempo/5158,5158,SERRA AZUL,SP
http://www.cptec.inpe.br/cidades/tempo/2784,2784,JIJOCA DE JERICOACOARA,CE
http://www.cptec.inpe.br/cidades/tempo/539,539,ARAÇARIGUAMA,SP
http://www.cptec.inpe.br/cidades/tempo/2450,2450,IPORÁ,GO
http://www.cptec.inpe.br/cidades/tempo/5066,5066,SÃO SEBASTIÃO DO RIO VERDE,MG
http://www.cptec.inpe.br/cidades/tempo/2264,2264,HEITORAÍ,GO
http://www.cptec.inpe.br/cidades/tempo/540,540,ARAÇÁS,BA
http://www.cptec.inpe.br/cidades/tempo/4139,4139,PORTO ESPERIDIÃO,MT
http://www.cptec.inpe.br/cidades/tempo/5589,5589,VARGEM,SP
http://www.cptec.inpe.br/cidades/tempo/314,314,ÁGUAS DE SANTA BÁRBARA,SP
http://www.cptec.inpe.br/cidades/tempo/1378,1378,CARUTAPERA,MA
http://www.cptec.inpe.br/cidades/tempo/5674,5674,VILA RICA,MT
http://www.cptec.inpe.br/cidades/tempo/4530,4530,SANTA CARMEM,MT
http://www.cptec.inpe.br/cidades/tempo/4686,4686,SANTANA DO RIACHO,MG
http://www.cptec.inpe.br/cidades/tempo/3944,3944,PETROLINA,PE
http://www.cptec.inpe.br/cidades/tempo/4975,4975,SÃO LOURENÇO DO OESTE,SC
http://www.cptec.inpe.br/cidades/tempo/1702,1702,CRUZEIRO DO IGUAÇU,PR
http://www.cptec.inpe.br/cidades/tempo/3208,3208,MATO GROSSO,PB
http://www.cptec.inpe.br/cidades/tempo/3458,3458,NINA RODRIGUES,MA
http://www.cptec.inpe.br/cidades/tempo/4834,4834,SÃO GERALDO DO BAIXIO,MG
http://www.cptec.inpe.br/cidades/tempo/1397,1397,CASTANHEIRA,MT
http://www.cptec.inpe.br/cidades/tempo/4114,4114,PORANGABA,SP
http://www.cptec.inpe.br/cidades/tempo/897,897,BODOQUENA,MS
http://www.cptec.inpe.br/cidades/tempo/1494,1494,CHUPINGUAIA,RO
http://www.cptec.inpe.br/cidades/tempo/530,530,APUCARANA,PR
http://www.cptec.inpe.br/cidades/tempo/2096,2096,GARANHUNS,PE
http://www.cptec.inpe.br/cidades/tempo/5795,5795,JEQUIÁ DA PRAIA,AL
http://www.cptec.inpe.br/cidades/tempo/4190,4190,PRESIDENTE BERNARDES,MG
http://www.cptec.inpe.br/cidades/tempo/4629,4629,SANTA RITA DO PARDO,MS
http://www.cptec.inpe.br/cidades/tempo/5777,5777,BOM JESUS DO ARAGUAIA,MT
http://www.cptec.inpe.br/cidades/tempo/4737,4737,SANTO ANTÔNIO DOS LOPES,MA
http://www.cptec.inpe.br/cidades/tempo/4304,4304,RERIUTABA,CE
http://www.cptec.inpe.br/cidades/tempo/2783,2783,JI PARANÁ,RO
http://www.cptec.inpe.br/cidades/tempo/4950,4950,SÃO JOSÉ DO OURO,RS
http://www.cptec.inpe.br/cidades/tempo/507,507,ANTÔNIO GONÇALVES,BA
http://www.cptec.inpe.br/cidades/tempo/5427,5427,TRABIJU,SP
http://www.cptec.inpe.br/cidades/tempo/753,753,BARRA DE SANTO ANTÔNIO,AL
http://www.cptec.inpe.br/cidades/tempo/928,928,BOM PRINCÍPIO,RS
http://www.cptec.inpe.br/cidades/tempo/1972,1972,FAZENDA RIO GRANDE,PR
http://www.cptec.inpe.br/cidades/tempo/3019,3019,LUTÉCIA,SP
http://www.cptec.inpe.br/cidades/tempo/4840,4840,SÃO GONÇALO DO PARÁ,MG
http://www.cptec.inpe.br/cidades/tempo/1298,1298,CAPITÃO ANDRADE,MG
http://www.cptec.inpe.br/cidades/tempo/1130,1130,CAJUEIRO,AL
http://www.cptec.inpe.br/cidades/tempo/1714,1714,CUITEGI,PB
http://www.cptec.inpe.br/cidades/tempo/476,476,ANDRELÂNDIA,MG
http://www.cptec.inpe.br/cidades/tempo/4541,4541,SANTA CRUZ DA CONCEIÇÃO,SP
http://www.cptec.inpe.br/cidades/tempo/5472,5472,TUFILÂNDIA,MA
http://www.cptec.inpe.br/cidades/tempo/3697,3697,PAI PEDRO,MG
http://www.cptec.inpe.br/cidades/tempo/1242,1242,CANDEIAS,BA
http://www.cptec.inpe.br/cidades/tempo/635,635,ARRAIAS,TO
http://www.cptec.inpe.br/cidades/tempo/2203,2203,GUAPIAÇU,SP
http://www.cptec.inpe.br/cidades/tempo/3215,3215,MATOZINHOS,MG
http://www.cptec.inpe.br/cidades/tempo/3695,3695,PADRE PARAÍSO,MG
http://www.cptec.inpe.br/cidades/tempo/3733,3733,PALMELO,GO
http://www.cptec.inpe.br/cidades/tempo/3776,3776,PARANAÍBA,MS
http://www.cptec.inpe.br/cidades/tempo/4044,4044,PITANGA,PR
http://www.cptec.inpe.br/cidades/tempo/2043,2043,FORMOSO DO ARAGUAIA,TO
http://www.cptec.inpe.br/cidades/tempo/4222,4222,PRINCESA,SC
http://www.cptec.inpe.br/cidades/tempo/3921,3921,PENTECOSTE,CE
http://www.cptec.inpe.br/cidades/tempo/3241,3241,MERCÊS,MG
http://www.cptec.inpe.br/cidades/tempo/5832,5832,SÃO ROBERTO,PA
http://www.cptec.inpe.br/cidades/tempo/2414,2414,INGAZEIRA,PE
http://www.cptec.inpe.br/cidades/tempo/4089,4089,PONTA DE PEDRAS,PA
http://www.cptec.inpe.br/cidades/tempo/2981,2981,LINDÓIA,SP
http://www.cptec.inpe.br/cidades/tempo/3771,3771,PARAMOTI,CE
http://www.cptec.inpe.br/cidades/tempo/1543,1543,COLUNA,MG
http://www.cptec.inpe.br/cidades/tempo/5663,5663,VILA BELA DA SANTÍSSIMA TRINDADE,MT
http://www.cptec.inpe.br/cidades/tempo/5671,5671,VILA NOVA DOS MARTÍRIOS,MA
http://www.cptec.inpe.br/cidades/tempo/2305,2305,IBIASSUCÊ,BA
http://www.cptec.inpe.br/cidades/tempo/820,820,BELÉM,AL
http://www.cptec.inpe.br/cidades/tempo/571,571,ARANDU,SP
http://www.cptec.inpe.br/cidades/tempo/1452,1452,CERQUEIRA CÉSAR,SP
http://www.cptec.inpe.br/cidades/tempo/2160,2160,GOVERNADOR LUIZ ROCHA,MA
http://www.cptec.inpe.br/cidades/tempo/2375,2375,IJUÍ,RS
http://www.cptec.inpe.br/cidades/tempo/4212,4212,PRESIDENTE SARNEY,MA
http://www.cptec.inpe.br/cidades/tempo/1046,1046,BUTIÁ,RS
http://www.cptec.inpe.br/cidades/tempo/1668,1668,CRATO,CE
http://www.cptec.inpe.br/cidades/tempo/3932,3932,PERIQUITO,MG
http://www.cptec.inpe.br/cidades/tempo/480,480,ANGELIM,PE
http://www.cptec.inpe.br/cidades/tempo/967,967,BOTELHOS,MG
http://www.cptec.inpe.br/cidades/tempo/4949,4949,SÃO JOSÉ DO NORTE,RS
http://www.cptec.inpe.br/cidades/tempo/3245,3245,MESQUITA,MG
http://www.cptec.inpe.br/cidades/tempo/3872,3872,PEDRA BONITA,MG
http://www.cptec.inpe.br/cidades/tempo/4941,4941,SÃO JOSÉ DO EGITO,PE
http://www.cptec.inpe.br/cidades/tempo/4425,4425,RIQUEZA,SC
http://www.cptec.inpe.br/cidades/tempo/4022,4022,PIRANHAS,AL
http://www.cptec.inpe.br/cidades/tempo/483,483,ANGICAL DO PIAUÍ,PI
http://www.cptec.inpe.br/cidades/tempo/4486,4486,SALGADO FILHO,PR
http://www.cptec.inpe.br/cidades/tempo/1617,1617,COROATÁ,MA
http://www.cptec.inpe.br/cidades/tempo/3429,3429,NANUQUE,MG
http://www.cptec.inpe.br/cidades/tempo/5335,5335,TAQUARIVAÍ,SP
http://www.cptec.inpe.br/cidades/tempo/3352,3352,MONTE SIÃO,MG
http://www.cptec.inpe.br/cidades/tempo/1425,1425,CATUTI,MG
http://www.cptec.inpe.br/cidades/tempo/263,263,AÇAILÂNDIA,MA
http://www.cptec.inpe.br/cidades/tempo/5483,5483,TUPANCI DO SUL,RS
http://www.cptec.inpe.br/cidades/tempo/5252,5252,SOSSÊGO,PB
http://www.cptec.inpe.br/cidades/tempo/3814,3814,PASSA TEMPO,MG
http://www.cptec.inpe.br/cidades/tempo/1941,1941,ESTRELA D´OESTE,SP
http://www.cptec.inpe.br/cidades/tempo/5875,5875,ILHA DO ALGODOAL,PA
http://www.cptec.inpe.br/cidades/tempo/3781,3781,PARANAPUÃ,SP
http://www.cptec.inpe.br/cidades/tempo/4771,4771,SÃO CAETANO DE ODIVELAS,PA
http://www.cptec.inpe.br/cidades/tempo/2438,2438,IPEÚNA,SP
